min,max,mean
1.759312769400518,2.7593127694005175,2.4259794360671845
0.009730358914980156,0.7478453986607775,0.034804235147254635
0.12357480821810896,0.876425191781891,0.28258611729552285
0.07236048081540514,0.927639519184595,0.642546506394865
0.13803245127201078,0.6119675487279891,0.31462751328945154
0.2660626318446782,0.8397445053967155,0.3717529558097042
0.2916720630686499,0.5758697503891934,0.40912664146058386
0.7901918636960439,1.6482971337997585,1.057734820711098
0.01550833315471461,1.0155083331547146,0.0677818459540251
0.031956343010404016,1.0319563430104042,0.0842298558097145
0.0036118063661787253,0.774165971411599,0.17854700325027342
0.5019127551766026,1.487707705504461,1.030237059863402
9.187700731679797,10.187700731679799,9.787700731679797
0.11700223208898032,0.5397312052786872,0.30572114529362443
0.053039034821267664,0.9469609651787322,0.5313281501624839
3.3902984876162137,3.884786674238848,3.720909656214606
0.04796494381107821,1.0479649438110783,0.10023845661038869
0.15357057813525912,0.846429421864741,0.6154764739549138
0.11559659372461376,0.42305047530369155,0.21557267618252832
0.024833572633338692,0.6721361243363584,0.0717698348357073
0.14930012601937298,0.6826525189249133,0.3733758062453842
0.009730358911452424,0.6872393380582447,0.057237596266721605
0.13803245127201078,0.6119675487279891,0.31462751328945154
1.097139874436233,2.1568084876419267,1.517180457372363
0.05194374918937684,0.8852770825227102,0.2845866261966645
0.0036118063629449622,0.8297215269703884,0.2307215666990646
0.264238838939852,0.6152476526355556,0.493659522634935
0.007152467384003104,0.5418671404591342,0.146657419793244
0.053039034821267664,0.9469609651787322,0.5313281501624839
0.07636893200720522,0.7447838298325895,0.3723599093007134
0.02290889868648567,0.9770911013135144,0.37377738730773136
0.012676427761713661,0.7095457944605087,0.1256581931833237
0.03979320683414075,0.3520496079272933,0.14661205384385578
0.10424030380762639,0.5260268519672765,0.3365731782687867
0.012676427761713661,0.7651013500160642,0.17051833858565682
0.10140004409669143,0.8265328900644358,0.506888239833065
0.7849647272629114,1.735192298740871,1.3624431151435064
0.007239699591688526,0.8260936337416449,0.3325393142855164
0.3282788013846522,1.2761787016883912,1.0262014888776687
0.2822055965729165,1.2822055965729164,0.5913492830750936
5.147614452543297,5.87026797109517,5.481690035947384
0.1685191816405246,0.5106244447984193,0.25668965538248795
0.26076748967170715,0.7392325103282928,0.45215349793434145
0.007239699594720142,0.8677603004052797,0.3337922838325368
0.046295503814083844,0.546295503814084,0.1631941472636148
0.10511524232537711,0.7024796606563538,0.36306801155901197
0.11824558923641834,1.1182455892364183,0.583523367014196
0.26076748967170715,0.7392325103282928,0.45215349793434145
0.4219618439674378,0.5780381560325621,0.48439236879348757
0.1676665785484281,0.5033762140790402,0.3306120399734792
0.45157892257945303,1.451578922579453,0.916856700357231
0.0484210774302483,0.9515789225697516,0.42089179013338346
0.19545890379336336,0.9061043534998773,0.6050533668768248
0.2966998878579873,1.2966998878579874,0.6058435743601643
0.26076748967170715,0.7392325103282928,0.45215349793434145
0.11386515314762405,1.113865153147624,0.4230088396498011
5.423104018016183,6.391082183364098,5.955507792018955
0.250487138866447,1.2504871388664471,0.7157649166442249
0.2067670120423286,1.0659442347443193,0.6005663859879078
0.05002367037993211,0.8730532526969911,0.2031039398363609
0.004087400279547048,0.6669652312994003,0.08349842119505954
0.5274691186272179,1.527469118627218,0.836612805129395
